id_cliente,nombre,apellido,email,telefono,direccion,ciudad,pais,fecha_registro,segmento,id_producto,categoria,precio,costo,stock,proveedor,fecha_ingreso,activo,rating,id_venta,fecha,cantidad,precio_unitario,descuento,impuestos,metodo_pago,vendedor,total
,Fácil Bien,,,,,,,,,753.0,Deportes,375.74,26.19,105.0,Transportes YHQP S.L.,2024-04-08,False,2.6,,,,,,,,,
,Banco Población,,,,,,,,,754.0,Moda,882.74,24.75,332.0,Tenorio y Nieto S.A.,2025-07-01,False,1.4,,,,,,,,,
,Pese Nos,,,,,,,,,755.0,Juguetes,637.23,140.38,379.0,Moll y Ocaña S.L.U.,2024-03-02,False,3.3,,,,,,,,,
,Otra Se,,,,,,,,,756.0,Juguetes,182.11,328.57,187.0,Hnos Alonso S.L.L.,2025-10-05,True,3.1,,,,,,,,,
,Haber Campaña,,,,,,,,,757.0,Moda,972.95,115.34,207.0,Instalaciones SZ S.L.,2025-05-21,False,4.3,,,,,,,,,
,Número Concepto,,,,,,,,,758.0,Deportes,491.99,243.64,309.0,Tejera y Verdugo S.Com.,2025-04-23,True,3.0,,,,,,,,,
,Quizá Propio,,,,,,,,,759.0,Hogar,445.5,118.85,263.0,Compañía MSXT S.L.,2025-01-20,False,1.8,,,,,,,,,
,Nuevos Parece,,,,,,,,,760.0,Hogar,165.78,303.0,418.0,Consultoría Pedraza S.L.,2025-03-29,True,3.6,,,,,,,,,
,Dan Solamente,,,,,,,,,761.0,Moda,813.06,361.53,246.0,Industrias Tomé S.A.,2024-12-26,False,2.9,,,,,,,,,
,Palabras Amigo,,,,,,,,,762.0,Juguetes,169.63,417.52,11.0,Luján y asociados S.L.N.E,2025-03-01,True,1.2,,,,,,,,,
,Tampoco Miembros,,,,,,,,,763.0,Juguetes,596.42,71.69,262.0,Despacho Cañete S.A.,2024-11-02,True,4.6,,,,,,,,,
,Madrid Hija,,,,,,,,,764.0,Hogar,65.35,132.84,92.0,Genoveva Ferrero Gonzalez S.A.,2025-06-10,False,3.4,,,,,,,,,
,Arriba Ya,,,,,,,,,765.0,Juguetes,641.25,439.86,372.0,Rocamora y asociados S.L.,2025-01-24,False,4.8,,,,,,,,,
,Local Mañana,,,,,,,,,766.0,Hogar,454.71,496.42,444.0,Promociones Benavent & Asociados S.L.,2024-11-05,False,1.7000000000000002,,,,,,,,,
,Señaló S,,,,,,,,,767.0,Moda,604.83,398.33,420.0,Hierro y Calderon S.L.U.,2025-08-13,True,3.5,,,,,,,,,
,Mujer Artículo,,,,,,,,,768.0,Juguetes,271.88,363.47,175.0,Narváez y Alberto S.L.,2025-06-21,False,3.4,,,,,,,,,
,Día Producción,,,,,,,,,769.0,Electrónicos,237.52,195.8,55.0,Silvio Ugarte Dominguez S.Coop.,2025-06-04,True,1.8,,,,,,,,,
,Puedo Hospital,,,,,,,,,770.0,Juguetes,687.52,414.12,310.0,Consuelo Trujillo Alvarado S.L.N.E,2024-03-02,True,1.7000000000000002,,,,,,,,,
,Clase Última,,,,,,,,,771.0,Juguetes,603.82,439.49,272.0,Pascual & Asociados S.A.T.,2024-04-26,True,1.4,,,,,,,,,
,Cuarto Haber,,,,,,,,,772.0,Libros,139.03,303.72,423.0,Desarrollo Priego S.A.,2024-07-05,True,4.6,,,,,,,,,
,Visto Muchas,,,,,,,,,773.0,Libros,652.74,263.41,189.0,Construcción Montalbán y asociados S.L.N.E,2025-08-25,True,3.8,,,,,,,,,
,Libre Destino,,,,,,,,,774.0,Moda,237.19,402.14,404.0,Hnos Solera S.A.,2024-07-09,False,2.4,,,,,,,,,
,Rey Salida,,,,,,,,,775.0,Libros,908.78,419.41,294.0,Soluciones del Sur S.Coop.,2024-05-15,True,2.7,,,,,,,,,
,Anterior Productos,,,,,,,,,776.0,Deportes,482.37,120.09,439.0,Inversiones Llano S.A.,2025-01-08,True,2.1,,,,,,,,,
,Cuestión Cabo,,,,,,,,,777.0,Juguetes,414.56,98.57,363.0,Amando Lamas Ferrero S.Coop.,2024-11-21,True,3.3,,,,,,,,,
,Sí Libros,,,,,,,,,778.0,Electrónicos,524.56,190.64,105.0,Hermanos Martorell S.Coop.,2023-12-17,False,2.6,,,,,,,,,
,Entre Aspecto,,,,,,,,,779.0,Electrónicos,163.23,327.53,129.0,Agustín y asociados S.A.,2024-10-22,False,4.4,,,,,,,,,
,Otro Capaz,,,,,,,,,780.0,Moda,569.02,307.88,348.0,Compañía Españolas S.L.,2025-10-12,False,4.0,,,,,,,,,
,Da Especial,,,,,,,,,781.0,Moda,556.58,280.99,91.0,Revilla y Corominas S.L.N.E,2023-12-11,False,3.2,,,,,,,,,
,Resultados Elementos,,,,,,,,,782.0,Moda,261.24,156.79,176.0,Cortés & Asociados S.A.D,2024-03-21,False,3.9,,,,,,,,,
,Consumo Amigos,,,,,,,,,783.0,Libros,127.89,118.74,400.0,Inmobiliaria Inteligentes S.Com.,2024-09-09,True,1.4,,,,,,,,,
,Clase Dicho,,,,,,,,,784.0,Juguetes,406.56,172.53,281.0,Instalaciones Robledo S.L.,2024-06-15,True,1.6,,,,,,,,,
,Proyecto Piel,,,,,,,,,785.0,Libros,15.24,50.09,74.0,Banca Privada YIOW S.L.,2025-08-21,False,4.7,,,,,,,,,
,Pasa Elementos,,,,,,,,,786.0,Moda,97.26,135.23,189.0,Comercial Planas S.A.,2024-01-28,True,3.4,,,,,,,,,
,Pues Mis,,,,,,,,,787.0,Libros,390.48,492.3,314.0,Ágata Juan Patiño S.Coop.,2025-06-16,False,3.8,,,,,,,,,
,Todos Programa,,,,,,,,,788.0,Juguetes,66.89,387.94,89.0,Abella & Asociados S.L.N.E,2025-08-23,False,2.8,,,,,,,,,
,Considera Exterior,,,,,,,,,789.0,Hogar,852.06,465.73,265.0,Suministros Españolas S.L.,2024-07-21,False,1.8,,,,,,,,,
,Encuentro Autor,,,,,,,,,790.0,Juguetes,515.44,350.73,314.0,Despacho del Mediterráneo S.Coop.,2025-10-13,True,3.7,,,,,,,,,
,Carácter Productos,,,,,,,,,791.0,Deportes,246.86,5.14,80.0,Sacristán & Asociados S.L.L.,2024-05-20,True,5.0,,,,,,,,,
,Interior Distintos,,,,,,,,,792.0,Moda,359.6,200.6,300.0,Distribuciones Losa y asociados S.Coop.,2024-06-20,True,3.1,,,,,,,,,
,Haciendo Europa,,,,,,,,,793.0,Libros,706.59,459.99,281.0,Comercializadora Integrales S.Coop.,2024-12-06,False,3.9,,,,,,,,,
,Sectores Conocer,,,,,,,,,794.0,Juguetes,915.86,177.31,493.0,Grupo Alcolea S.L.N.E,2024-12-22,False,1.9,,,,,,,,,
,Segunda Banco,,,,,,,,,795.0,Hogar,460.21,204.96,2.0,Familia Rey S.Com.,2025-10-26,False,1.7000000000000002,,,,,,,,,
,Ciento Reunión,,,,,,,,,796.0,Juguetes,115.4,40.83,150.0,Familia Palomar S.Coop.,2025-07-10,False,4.8,,,,,,,,,
,Partidos Ciencia,,,,,,,,,797.0,Juguetes,957.14,438.68,416.0,Hnos Doménech S.L.,2024-12-21,False,3.8,,,,,,,,,
,Cuya Sido,,,,,,,,,798.0,Moda,567.54,386.13,387.0,Banca Privada Busquets y asociados S.L.N.E,2023-12-09,False,4.8,,,,,,,,,
,Llamado Torno,,,,,,,,,799.0,Moda,684.78,448.78,441.0,Logística Sanmiguel S.Com.,2024-12-15,True,2.9,,,,,,,,,
,Esas B,,,,,,,,,800.0,Deportes,76.88,318.66,112.0,Ale Herrera Noriega S.Com.,2025-09-26,True,4.2,,,,,,,,,
,Respecto Hay,,,,,,,,,801.0,Moda,955.89,260.67,4.0,Grupo Blazquez S.Com.,2024-01-15,False,2.0,,,,,,,,,
,Hacen Blanco,,,,,,,,,802.0,Electrónicos,404.94,375.65,175.0,Alimentación Españolas S.Com.,2024-01-23,True,3.2,,,,,,,,,
,Políticas Opinión,,,,,,,,,803.0,Hogar,481.79,180.0,457.0,Barros y Riera S.Com.,2025-03-14,False,1.7000000000000002,,,,,,,,,
,Suerte Primera,,,,,,,,,804.0,Libros,686.28,455.41,255.0,Familia Ordóñez S.Coop.,2025-10-06,True,1.9,,,,,,,,,
,Sea Deben,,,,,,,,,805.0,Hogar,874.02,107.36,103.0,Bárcena & Asociados S.A.,2024-02-19,True,4.3,,,,,,,,,
,Televisión Vio,,,,,,,,,806.0,Deportes,164.44,57.81,471.0,Farmaceútica Flor S.Coop.,2024-10-13,True,3.7,,,,,,,,,
,Puntos Director,,,,,,,,,807.0,Libros,497.74,8.28,438.0,Otero & Asociados S.C.P,2023-12-06,True,4.4,,,,,,,,,
,Jóvenes Ejército,,,,,,,,,808.0,Deportes,624.46,248.71,451.0,Bayona y Laguna S.C.P,2023-12-07,False,3.0,,,,,,,,,
,Primeros Estar,,,,,,,,,809.0,Juguetes,287.46,114.94,295.0,Soluciones ES S.A.,2024-05-03,True,1.2,,,,,,,,,
,Jóvenes Sólo,,,,,,,,,810.0,Moda,483.54,272.68,257.0,Fábrica Estevez & Asociados S.L.U.,2025-10-03,False,2.6,,,,,,,,,
,Diciembre Dado,,,,,,,,,811.0,Libros,778.14,231.31,61.0,Suministros NNV S.Coop.,2025-09-17,False,2.3,,,,,,,,,
,Ya Violencia,,,,,,,,,812.0,Electrónicos,21.7,109.32,297.0,Casanova y asociados S.A.,2024-11-20,True,2.3,,,,,,,,,
,Principios Tu,,,,,,,,,813.0,Juguetes,863.22,97.64,134.0,Talleres Sotelo S.L.,2025-04-16,True,2.1,,,,,,,,,
,Enero Podría,,,,,,,,,814.0,Juguetes,349.67,96.04,217.0,Hermanos Rosa S.Coop.,2024-09-23,True,2.7,,,,,,,,,
,Oficial Doctor,,,,,,,,,815.0,Deportes,371.43,203.29,230.0,Emiliana Arco Vallejo S.C.P,2025-10-22,True,3.3,,,,,,,,,
,Marco Sueño,,,,,,,,,816.0,Juguetes,689.15,408.02,369.0,Servicios UDSR S.A.,2025-05-03,False,4.2,,,,,,,,,
,Consumo Luis,,,,,,,,,817.0,Juguetes,437.9,193.54,74.0,Talleres Losa y asociados S.L.,2025-10-14,True,2.9,,,,,,,,,
,Práctica Hacen,,,,,,,,,818.0,Electrónicos,184.84,252.3,457.0,Familia Serrano S.C.P,2025-08-08,False,4.1,,,,,,,,,
,Militares Lleva,,,,,,,,,819.0,Deportes,258.46,429.96,24.0,Ulises Villalba Chamorro S.L.,2025-02-10,False,1.4,,,,,,,,,
,Viene Quiero,,,,,,,,,820.0,Hogar,69.44,407.84,243.0,Riera y Esparza S.L.,2025-10-25,True,2.8,,,,,,,,,
,Espera Manuel,,,,,,,,,821.0,Deportes,267.17,183.35,285.0,Banca Privada Ibérica S.L.,2025-04-21,False,2.4,,,,,,,,,
,Bueno Resulta,,,,,,,,,822.0,Moda,130.03,434.35,493.0,Restauración Núñez y asociados S.L.,2025-06-11,True,3.3,,,,,,,,,
,Debido Hubo,,,,,,,,,823.0,Libros,652.64,91.4,399.0,Benavente y Somoza S.A.,2024-03-23,False,2.4,,,,,,,,,
,Generales Tiempo,,,,,,,,,824.0,Libros,515.34,388.5,228.0,Dulce Merino Becerra S.Coop.,2024-07-14,True,2.5,,,,,,,,,
,Millones Entrada,,,,,,,,,825.0,Deportes,469.11,478.51,444.0,Banco Aller S.A.,2024-04-01,True,3.6,,,,,,,,,
,Mediante C,,,,,,,,,826.0,Deportes,427.6,308.09,207.0,Narváez y Elorza S.Com.,2024-08-01,True,1.3,,,,,,,,,
,Calle Ser,,,,,,,,,827.0,Deportes,235.94,161.85,149.0,Ortega y asociados S.L.N.E,2024-03-22,False,3.4,,,,,,,,,
,Ejército Debe,,,,,,,,,828.0,Moda,278.54,225.22,441.0,María José Gómez Granados S.L.U.,2024-01-10,False,4.0,,,,,,,,,
,Modo Iba,,,,,,,,,829.0,Juguetes,965.87,209.92,94.0,Villanueva y asociados S.C.P,2025-09-01,True,1.5,,,,,,,,,
,Personal Tribunal,,,,,,,,,830.0,Hogar,665.4,470.52,358.0,Construcción Española S.Com.,2025-06-24,True,1.8,,,,,,,,,
,Humana Sino,,,,,,,,,831.0,Moda,111.98,36.58,449.0,Lucas Ballester Lillo S.L.,2025-04-16,False,3.2,,,,,,,,,
,Objeto Amigos,,,,,,,,,832.0,Electrónicos,773.22,264.37,42.0,Pánfilo Baños Llorente S.Com.,2023-11-30,True,2.0,,,,,,,,,
,Produce Largo,,,,,,,,,833.0,Hogar,93.47,466.14,199.0,Familia Amor S.L.,2025-07-20,False,1.9,,,,,,,,,
,Esa Rodríguez,,,,,,,,,834.0,Libros,291.33,315.11,67.0,Hermanos Machado S.Coop.,2025-09-28,True,1.1,,,,,,,,,
,Jorge Cuenta,,,,,,,,,835.0,Libros,363.27,458.06,442.0,Hernandez y Vizcaíno S.A.,2025-05-08,False,2.9,,,,,,,,,
,Abril Calidad,,,,,,,,,836.0,Juguetes,935.51,276.53,69.0,Cortina y asociados S.A.,2024-04-23,True,3.4,,,,,,,,,
,Muerte Atrás,,,,,,,,,837.0,Moda,634.74,319.75,288.0,Banco Cervera y asociados S.A.,2025-03-17,False,3.1,,,,,,,,,
,Llamado Jamás,,,,,,,,,838.0,Libros,538.45,454.92,246.0,Inmobiliaria Nieto y asociados S.L.,2024-12-04,True,4.2,,,,,,,,,
,Local Animales,,,,,,,,,839.0,Moda,314.79,209.04,79.0,Grupo Cañellas S.L.,2024-04-25,False,1.0,,,,,,,,,
,Popular Principios,,,,,,,,,840.0,Juguetes,817.23,424.73,176.0,Despacho Blázquez S.L.,2025-06-17,False,2.9,,,,,,,,,
,Buen Menos,,,,,,,,,841.0,Electrónicos,690.89,248.51,386.0,Familia Diez S.Com.,2025-06-24,False,2.2,,,,,,,,,
,Natural Cinco,,,,,,,,,842.0,Moda,799.99,300.52,407.0,Nadal y Ruiz S.L.,2023-11-03,True,3.2,,,,,,,,,
,Escuela Explicó,,,,,,,,,843.0,Hogar,417.62,282.47,202.0,Reguera & Asociados S.C.P,2023-11-10,True,1.7000000000000002,,,,,,,,,
,Imposible Distintos,,,,,,,,,844.0,Libros,649.53,415.07,112.0,Familia Arias S.L.,2024-01-14,False,1.3,,,,,,,,,
,M Volver,,,,,,,,,845.0,Libros,247.17,383.45,465.0,Despacho Barón & Asociados S.L.,2025-07-23,False,2.1,,,,,,,,,
,Minutos Presente,,,,,,,,,846.0,Libros,536.62,138.07,96.0,Despacho Garcia S.A.U,2024-02-23,True,1.7000000000000002,,,,,,,,,
,Propuesta Quién,,,,,,,,,847.0,Deportes,119.25,230.39,231.0,Chaparro y asociados S.A.,2025-01-12,False,3.8,,,,,,,,,
,Varios Control,,,,,,,,,848.0,Moda,195.91,14.6,25.0,Banca Privada Hernandez & Asociados S.A.,2025-03-11,True,1.7000000000000002,,,,,,,,,
,Quiere Grandes,,,,,,,,,849.0,Electrónicos,289.29,66.89,224.0,Fábrica Globales S.L.N.E,2024-06-10,True,1.9,,,,,,,,,
,Papel Explicó,,,,,,,,,850.0,Hogar,24.58,112.51,215.0,Instalaciones GE S.A.,2024-12-25,False,4.1,,,,,,,,,
,Doctor Político,,,,,,,,,851.0,Moda,997.98,234.52,405.0,Tormo y Agudo S.Com.,2025-09-06,True,2.3,,,,,,,,,
,Propio Trabajo,,,,,,,,,852.0,Hogar,65.48,388.95,36.0,Desarrollo Barberá S.L.N.E,2025-04-30,False,1.7000000000000002,,,,,,,,,
,Españoles Frente,,,,,,,,,853.0,Deportes,819.08,414.98,62.0,Soluciones Infante S.L.,2025-04-16,True,2.5,,,,,,,,,
,Hemos Próximo,,,,,,,,,854.0,Moda,254.69,497.3,101.0,Infraestructuras Bernad & Asociados S.L.U.,2025-02-09,False,3.9,,,,,,,,,
,Militar Armas,,,,,,,,,855.0,Electrónicos,525.93,491.15,242.0,Vigil y asociados S.Com.,2025-01-13,False,3.7,,,,,,,,,
,Ahora Jamás,,,,,,,,,856.0,Deportes,936.85,83.51,372.0,Belmonte y asociados S.L.L.,2024-07-02,True,4.0,,,,,,,,,
,Pasado Punto,,,,,,,,,857.0,Juguetes,525.72,130.39,326.0,Talleres YM S.Com.,2024-05-03,False,1.8,,,,,,,,,
,Encuentra Democracia,,,,,,,,,858.0,Electrónicos,865.02,112.81,57.0,Comercial Bermudez S.A.,2024-04-03,True,3.5,,,,,,,,,
,Dentro Su,,,,,,,,,859.0,Deportes,24.92,398.22,299.0,Hermanos Jara S.L.,2024-11-23,True,2.6,,,,,,,,,
,Área Internacional,,,,,,,,,860.0,Hogar,18.84,25.79,401.0,Balaguer y asociados S.Com.,2024-12-26,False,3.8,,,,,,,,,
,Trabajar Francisco,,,,,,,,,861.0,Hogar,377.68,49.29,80.0,Tecnologías Globales S.L.,2024-12-30,False,1.4,,,,,,,,,
,Argentina Nuestro,,,,,,,,,862.0,Juguetes,345.04,484.98,388.0,Inmobiliaria Artigas & Asociados S.Com.,2024-11-03,True,1.2,,,,,,,,,
,Santiago Difícil,,,,,,,,,863.0,Libros,162.38,270.49,54.0,Córdoba y Almeida S.L.,2025-02-26,True,3.0,,,,,,,,,
,Dos Don,,,,,,,,,864.0,Deportes,981.86,395.34,387.0,Familia Rubio S.Coop.,2025-10-08,False,4.2,,,,,,,,,
,Mucha Bajo,,,,,,,,,865.0,Moda,735.86,15.57,193.0,Suministros HR S.L.L.,2024-03-13,False,3.9,,,,,,,,,
,Eran Época,,,,,,,,,866.0,Deportes,899.68,245.22,224.0,Desarrollo Globales S.L.U.,2024-07-18,False,3.2,,,,,,,,,
,Manuel Torno,,,,,,,,,867.0,Moda,197.88,97.38,178.0,Familia Flor S.Coop.,2025-06-21,False,3.9,,,,,,,,,
,Hecho Frente,,,,,,,,,868.0,Deportes,868.99,301.35,440.0,Hnos Domínguez S.A.,2025-07-28,True,1.3,,,,,,,,,
,Cuanto Tenemos,,,,,,,,,869.0,Hogar,454.89,410.61,277.0,Inversiones Coello y asociados S.Com.,2024-10-21,False,2.8,,,,,,,,,
,Asociación Diario,,,,,,,,,870.0,Libros,510.9,368.16,452.0,Familia Vilaplana S.L.,2025-02-18,True,3.5,,,,,,,,,
,Habían Trata,,,,,,,,,871.0,Deportes,778.26,123.2,369.0,Ferrer y Herranz S.Com.,2025-02-27,True,3.6,,,,,,,,,
,Vía Programa,,,,,,,,,872.0,Juguetes,820.86,98.99,349.0,Bueno & Asociados S.A.D,2024-10-19,False,4.1,,,,,,,,,
,Es Medida,,,,,,,,,873.0,Hogar,616.91,164.69,328.0,Transportes del Noroeste S.L.,2024-03-24,False,1.4,,,,,,,,,
,Misma Estos,,,,,,,,,874.0,Juguetes,662.3,26.67,480.0,Soluciones Verdejo y asociados S.A.D,2024-11-05,True,1.7000000000000002,,,,,,,,,
,Libre Te,,,,,,,,,875.0,Electrónicos,210.06,245.26,50.0,Hotel Perea S.Coop.,2025-10-24,True,3.3,,,,,,,,,
,Diario Producto,,,,,,,,,876.0,Moda,661.34,265.28,359.0,Servicios YQYC S.A.,2025-04-18,False,1.2,,,,,,,,,
,Aumento Había,,,,,,,,,877.0,Hogar,609.89,40.08,476.0,Inversiones Inteligentes S.L.,2023-12-24,True,3.6,,,,,,,,,
,Decir Otros,,,,,,,,,878.0,Electrónicos,473.38,321.26,184.0,Inmobiliaria Huertas & Asociados S.Coop.,2024-04-20,False,4.3,,,,,,,,,
,Política Calidad,,,,,,,,,879.0,Libros,67.72,310.38,270.0,Dorotea Calderon Company S.Com.,2025-01-17,True,3.9,,,,,,,,,
,Compañía Larga,,,,,,,,,880.0,Deportes,87.16,111.87,265.0,Servicios Batalla y asociados S.L.L.,2024-07-03,True,1.4,,,,,,,,,
,Banco Tengo,,,,,,,,,881.0,Hogar,536.34,98.78,269.0,Grupo Colomer S.Com.,2024-02-27,True,3.3,,,,,,,,,
,Yo Largo,,,,,,,,,882.0,Hogar,562.84,281.28,382.0,Farmaceútica Perez S.A.,2025-09-28,True,4.1,,,,,,,,,
,Fuerte Segundo,,,,,,,,,883.0,Juguetes,364.38,232.07,340.0,Talleres Integrales S.L.N.E,2024-06-29,False,4.5,,,,,,,,,
,Marcha Mirada,,,,,,,,,884.0,Hogar,794.54,277.23,258.0,Tejera & Asociados S.Com.,2024-03-29,False,3.6,,,,,,,,,
,Cabo Volvió,,,,,,,,,885.0,Juguetes,998.45,224.29,180.0,Restauración Pedraza y asociados S.Coop.,2024-07-14,False,3.2,,,,,,,,,
,Dan Crisis,,,,,,,,,886.0,Deportes,846.41,209.11,324.0,Martorell y asociados S.A.,2025-03-22,False,4.3,,,,,,,,,
,Época Española,,,,,,,,,887.0,Deportes,612.33,283.76,109.0,Soluciones Salas S.A.,2025-01-13,False,4.1,,,,,,,,,
,Intereses Vino,,,,,,,,,888.0,Libros,261.55,481.02,229.0,Cebrián España Montserrat S.C.P,2025-01-09,False,1.0,,,,,,,,,
,Centro Padres,,,,,,,,,889.0,Electrónicos,983.13,299.9,265.0,Hermanos Manuel S.L.N.E,2024-02-01,True,5.0,,,,,,,,,
,Real Viaje,,,,,,,,,890.0,Deportes,16.5,492.28,109.0,Vilar y Arrieta S.Coop.,2025-04-16,False,1.1,,,,,,,,,
,Contrario Servicio,,,,,,,,,891.0,Libros,824.11,459.96,261.0,Mateo & Asociados S.Com.,2024-03-30,True,1.4,,,,,,,,,
,Actividad Actitud,,,,,,,,,892.0,Moda,362.1,73.51,187.0,Hnos Prat S.L.N.E,2024-10-12,True,1.9,,,,,,,,,
,Mayo República,,,,,,,,,893.0,Deportes,100.99,202.9,469.0,Instalaciones Calzada y asociados S.C.P,2025-01-12,True,3.9,,,,,,,,,
,Atrás Compañía,,,,,,,,,894.0,Libros,331.45,243.85,249.0,Hnos Campos S.A.T.,2024-12-11,True,3.4,,,,,,,,,
,Contrario Pasó,,,,,,,,,895.0,Deportes,47.0,405.13,195.0,Minería Castellana S.L.N.E,2024-11-08,True,4.1,,,,,,,,,
,Términos Pequeño,,,,,,,,,896.0,Deportes,354.45,409.49,213.0,Hotel Ramón & Asociados S.L.L.,2025-03-09,True,4.5,,,,,,,,,
,Tratamiento Parece,,,,,,,,,897.0,Hogar,750.2,425.49,475.0,Pujol y Valencia S.L.N.E,2024-05-16,True,3.5,,,,,,,,,
,Encontrar Solo,,,,,,,,,898.0,Libros,388.66,155.87,21.0,Sobrino y Infante S.L.,2025-03-22,False,3.2,,,,,,,,,
,Período Trabajadores,,,,,,,,,899.0,Hogar,333.56,350.4,78.0,Grupo Montesinos S.A.D,2025-09-11,True,3.7,,,,,,,,,
,Sin Parece,,,,,,,,,900.0,Moda,971.33,377.66,294.0,Comercializadora Zamorano y asociados S.L.,2024-08-27,True,1.9,,,,,,,,,
,Exterior Persona,,,,,,,,,901.0,Deportes,788.5,78.27,172.0,Logística NHA S.Coop.,2024-08-16,True,2.9,,,,,,,,,
,Les Podrá,,,,,,,,,902.0,Libros,58.82,202.6,43.0,Izquierdo y Sureda S.L.N.E,2025-01-04,False,3.0,,,,,,,,,
,Encuentro Capacidad,,,,,,,,,903.0,Libros,139.07,71.76,286.0,Farmaceútica Llorente S.Com.,2024-09-16,True,3.0,,,,,,,,,
,Este Sabe,,,,,,,,,904.0,Libros,575.62,282.78,376.0,Hermanos Casals S.Coop.,2025-03-16,True,2.0,,,,,,,,,
,Resulta Tenido,,,,,,,,,905.0,Deportes,779.0,165.09,473.0,Grupo Frutos S.L.,2024-02-03,True,1.5,,,,,,,,,
,México Sistemas,,,,,,,,,906.0,Moda,429.31,177.41,164.0,Inmobiliaria Valenzuela y asociados S.Coop.,2025-03-08,False,3.4,,,,,,,,,
,Mi Entonces,,,,,,,,,907.0,Electrónicos,771.98,88.78,179.0,Ramis y asociados S.A.,2025-03-21,False,3.5,,,,,,,,,
,Crecimiento Hace,,,,,,,,,908.0,Moda,54.43,410.0,102.0,Logística CMP S.Com.,2025-01-01,False,1.6,,,,,,,,,
,Hicieron Color,,,,,,,,,909.0,Libros,854.24,60.62,27.0,Compañía Quirós S.Com.,2023-11-14,True,4.8,,,,,,,,,
,Psoe Barcelona,,,,,,,,,910.0,Hogar,870.06,410.97,7.0,Inversiones Puerta & Asociados S.Com.,2024-11-20,False,3.8,,,,,,,,,
,Tenemos Bueno,,,,,,,,,911.0,Electrónicos,312.07,238.24,169.0,Finanzas Aznar S.L.N.E,2024-03-27,True,4.0,,,,,,,,,
,Con Primeros,,,,,,,,,912.0,Hogar,211.76,264.02,132.0,Hotel Bastida S.L.N.E,2024-11-05,False,3.5,,,,,,,,,
,Educación Mundial,,,,,,,,,913.0,Hogar,698.12,335.79,192.0,Guzman y asociados S.A.,2025-07-01,True,2.0,,,,,,,,,
,Hijo Autor,,,,,,,,,914.0,Electrónicos,291.17,395.65,316.0,Grupo Exposito S.Coop.,2024-06-16,False,1.2,,,,,,,,,
,Esas Instituciones,,,,,,,,,915.0,Libros,945.72,37.97,338.0,Anita Miralles Ordóñez S.C.P,2025-08-31,False,3.7,,,,,,,,,
,Falta Ambiente,,,,,,,,,916.0,Libros,366.62,58.41,149.0,Melisa Álvaro Moya S.L.,2024-10-04,False,1.9,,,,,,,,,
,Cuanto Quienes,,,,,,,,,917.0,Moda,513.45,356.3,462.0,Manufacturas Coloma S.L.,2023-11-25,False,2.9,,,,,,,,,
,Embargo Idea,,,,,,,,,918.0,Juguetes,536.25,97.28,256.0,Banca Privada Aguirre y asociados S.Coop.,2023-11-26,False,3.2,,,,,,,,,
,Ley Ahora,,,,,,,,,919.0,Libros,31.27,127.46,271.0,Nogués y Garcia S.A.,2025-01-21,False,2.3,,,,,,,,,
,Demasiado Mundial,,,,,,,,,920.0,Moda,746.95,14.09,350.0,Cuenca y Palau S.C.P,2025-04-26,False,2.4,,,,,,,,,
,Entre Les,,,,,,,,,921.0,Deportes,243.84,489.23,256.0,Finanzas Ibérica S.Coop.,2024-02-22,False,4.2,,,,,,,,,
,Ocasiones Llegado,,,,,,,,,922.0,Libros,265.1,196.65,417.0,Inversiones Recio & Asociados S.A.,2024-04-10,True,4.8,,,,,,,,,
,Reforma Peor,,,,,,,,,923.0,Deportes,233.33,174.18,201.0,Inversiones Landa y asociados S.Coop.,2024-09-16,True,1.4,,,,,,,,,
,Países Gobierno,,,,,,,,,924.0,Moda,525.51,340.61,446.0,Amores y Campo S.A.,2024-03-02,True,2.7,,,,,,,,,
,Democracia Militar,,,,,,,,,925.0,Juguetes,161.22,485.42,465.0,Talleres Globales S.L.N.E,2024-08-16,False,2.8,,,,,,,,,
,Tiempos Mucho,,,,,,,,,926.0,Hogar,214.69,73.6,277.0,Grande y Cabeza S.A.,2024-05-14,True,4.5,,,,,,,,,
,Ex Voluntad,,,,,,,,,927.0,Deportes,691.65,449.83,465.0,Banca Privada Globales S.L.N.E,2025-02-05,True,2.7,,,,,,,,,
,Finalmente Particular,,,,,,,,,928.0,Hogar,659.67,284.6,80.0,Grupo Font S.L.,2024-01-02,False,1.3,,,,,,,,,
,Aún Había,,,,,,,,,929.0,Juguetes,949.12,63.6,162.0,Eustaquio Ayala Pinedo S.A.,2024-01-27,True,3.9,,,,,,,,,
,Dejó Mucho,,,,,,,,,930.0,Deportes,881.33,209.95,210.0,Prado y Cózar S.L.,2025-01-29,False,2.8,,,,,,,,,
,Destino Tratamiento,,,,,,,,,931.0,Libros,933.92,140.53,398.0,Familia Manuel S.L.N.E,2023-11-15,True,1.4,,,,,,,,,
,Poder Francisco,,,,,,,,,932.0,Hogar,35.94,493.05,315.0,Tejera & Asociados S.Coop.,2025-09-07,False,3.4,,,,,,,,,
,Vía Propuesta,,,,,,,,,933.0,Juguetes,238.6,119.93,351.0,Comercializadora OLNG S.L.,2025-07-26,True,2.4,,,,,,,,,
,Consumo Visto,,,,,,,,,934.0,Libros,782.03,71.37,433.0,Desarrollo Cortés y asociados S.Coop.,2025-10-19,False,3.8,,,,,,,,,
